TaxonomicName,CatalogueNumber,Clade,Order,Family,Genus,FullName,VernacularName,Habit,LeafArrangement,LeafForm,LeafVenation,LeafMargin,Stipules,Exudate,StemArmature,Tendrils
Grewia sambiranensis,K000753457,Eudicots-Rosids,Malvales,Malvaceae,Grewia,Grewia sambiranensis Capuron ,,tree,alternate,simple,acrodromous,toothed,caducous,none,absent,absent
Grewia sambiranensis,K000936353,Eudicots-Rosids,Malvales,Malvaceae,Grewia,Grewia sambiranensis Capuron ,,tree,alternate,simple,acrodromous,toothed,caducous,none,absent,absent
Grewia sambiranensis,K000952135,Eudicots-Rosids,Malvales,Malvaceae,Grewia,Grewia sambiranensis Capuron ,,tree,alternate,simple,acrodromous,toothed,caducous,none,absent,absent
Grewia sambiranensis,K000975560,Eudicots-Rosids,Malvales,Malvaceae,Grewia,Grewia sambiranensis Capuron ,,tree,alternate,simple,acrodromous,toothed,caducous,none,absent,absent
Grewia sambiranensis,K000975697,Eudicots-Rosids,Malvales,Malvaceae,Grewia,Grewia sambiranensis Capuron ,,tree,alternate,simple,acrodromous,toothed,caducous,none,absent,absent
Hibiscus diplocrater,K006920227,Eudicots-Rosids,Malvales,Malvaceae,Hibiscus,Hibiscus diplocrater Hochr. ,,tree,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hibiscus palmatifidus,K000240634,Eudicots-Rosids,Malvales,Malvaceae,Hibiscus,Hibiscus palmatifidus Baker ,,tree,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hibiscus palmatifidus,K001522105,Eudicots-Rosids,Malvales,Malvaceae,Hibiscus,Hibiscus palmatifidus Baker ,,tree,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hibiscus palmatifidus,K001522105-7809088,Eudicots-Rosids,Malvales,Malvaceae,Hibiscus,Hibiscus palmatifidus Baker ,,tree,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hibiscus partitus,K006377951,Eudicots-Rosids,Malvales,Malvaceae,Hibiscus,Hibiscus partitus (Hochr.) F.D. Wilson ,,herb;shrub,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hibiscus partitus,K006377952,Eudicots-Rosids,Malvales,Malvaceae,Hibiscus,Hibiscus partitus (Hochr.) F.D. Wilson ,,herb;shrub,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hibiscus partitus,K006377953,Eudicots-Rosids,Malvales,Malvaceae,Hibiscus,Hibiscus partitus (Hochr.) F.D. Wilson ,,herb;shrub,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hibiscus partitus,K006377954,Eudicots-Rosids,Malvales,Malvaceae,Hibiscus,Hibiscus partitus (Hochr.) F.D. Wilson ,,herb;shrub,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hibiscus perrieri,K000240610,Eudicots-Rosids,Malvales,Malvaceae,Hibiscus,Hibiscus perrieri Hochr. ,,shrub,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hibiscus perrieri,K001991801,Eudicots-Rosids,Malvales,Malvaceae,Hibiscus,Hibiscus perrieri Hochr. ,,shrub,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hibiscus thespesianus,K000197335,Eudicots-Rosids,Malvales,Malvaceae,Hibiscus,Hibiscus thespesianus Baill. ,,tree,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hibiscus thespesianus,K000753227,Eudicots-Rosids,Malvales,Malvaceae,Hibiscus,Hibiscus thespesianus Baill. ,,tree,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hibiscus thespesianus,K000936423,Eudicots-Rosids,Malvales,Malvaceae,Hibiscus,Hibiscus thespesianus Baill. ,,tree,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hildegardia erythrosiphon,K000240920,Eudicots-Rosids,Malvales,Malvaceae,Hildegardia,Hildegardia erythrosiphon (Baill.) Kosterm. ,,tree,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hildegardia erythrosiphon,K005070562,Eudicots-Rosids,Malvales,Malvaceae,Hildegardia,Hildegardia erythrosiphon (Baill.) Kosterm. ,,tree,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hildegardia erythrosiphon,K005070563,Eudicots-Rosids,Malvales,Malvaceae,Hildegardia,Hildegardia erythrosiphon (Baill.) Kosterm. ,,tree,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hildegardia erythrosiphon,K005070564,Eudicots-Rosids,Malvales,Malvaceae,Hildegardia,Hildegardia erythrosiphon (Baill.) Kosterm. ,,tree,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hildegardia erythrosiphon,K005070565,Eudicots-Rosids,Malvales,Malvaceae,Hildegardia,Hildegardia erythrosiphon (Baill.) Kosterm. ,,tree,alternate,simple,palmate,lobed,caducous,none,absent,absent
Hildegardia erythrosiphon,K005070565_a,Eudicots-Rosids,Malvales,Malvaceae,Hildegardia,Hildegardia erythrosiphon (Baill.) Kosterm. ,,tree,alternate,simple,palmate,lobed,caducous,none,absent,absent
Nesogordonia ambalabeensis,K005054024,Eudicots-Rosids,Malvales,Malvaceae,Nesogordonia,Nesogordonia ambalabeensis Arènes ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Nesogordonia ambalabeensis,K005054025,Eudicots-Rosids,Malvales,Malvaceae,Nesogordonia,Nesogordonia ambalabeensis Arènes ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Nesogordonia ambalabeensis,K005054026,Eudicots-Rosids,Malvales,Malvaceae,Nesogordonia,Nesogordonia ambalabeensis Arènes ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Nesogordonia ambalabeensis,K005054027,Eudicots-Rosids,Malvales,Malvaceae,Nesogordonia,Nesogordonia ambalabeensis Arènes ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Nesogordonia ambalabeensis,K005054028,Eudicots-Rosids,Malvales,Malvaceae,Nesogordonia,Nesogordonia ambalabeensis Arènes ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Triumfetta pentandra,K001342879,Eudicots-Rosids,Malvales,Malvaceae,Triumfetta,Triumfetta pentandra A. Rich. ,,herb;shrub,alternate,simple,palmate,toothed,caducous,none,absent,absent
Perrierodendron boinense,K000240312,Eudicots-Rosids,Malvales,Sarcolaenaceae,Perrierodendron,Perrierodendron boinense (H. Perrier) Cavaco ,,shrub;tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Xyloolaena perrieri,K001607088,Eudicots-Rosids,Malvales,Sarcolaenaceae,Xyloolaena,Xyloolaena perrieri F. Gérard ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Xyloolaena perrieri,K005508279,Eudicots-Rosids,Malvales,Sarcolaenaceae,Xyloolaena,Xyloolaena perrieri F. Gérard ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Xyloolaena perrieri,K005508280,Eudicots-Rosids,Malvales,Sarcolaenaceae,Xyloolaena,Xyloolaena perrieri F. Gérard ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Xyloolaena perrieri,K005508281,Eudicots-Rosids,Malvales,Sarcolaenaceae,Xyloolaena,Xyloolaena perrieri F. Gérard ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Xyloolaena perrieri,K005508282,Eudicots-Rosids,Malvales,Sarcolaenaceae,Xyloolaena,Xyloolaena perrieri F. Gérard ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Rhopalocarpus lucidus,K000199607,Eudicots-Rosids,Malvales,Sphaerosepalaceae,Rhopalocarpus,Rhopalocarpus lucidus Bojer ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Rhopalocarpus lucidus,K000936752,Eudicots-Rosids,Malvales,Sphaerosepalaceae,Rhopalocarpus,Rhopalocarpus lucidus Bojer ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Rhopalocarpus lucidus,K001036109,Eudicots-Rosids,Malvales,Sphaerosepalaceae,Rhopalocarpus,Rhopalocarpus lucidus Bojer ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Rhopalocarpus lucidus,K001914027,Eudicots-Rosids,Malvales,Sphaerosepalaceae,Rhopalocarpus,Rhopalocarpus lucidus Bojer ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Rhopalocarpus lucidus,K005692365,Eudicots-Rosids,Malvales,Sphaerosepalaceae,Rhopalocarpus,Rhopalocarpus lucidus Bojer ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Rhopalocarpus similis,K000199606,Eudicots-Rosids,Malvales,Sphaerosepalaceae,Rhopalocarpus,Rhopalocarpus similis Hemsl. ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Rhopalocarpus similis,K000753956,Eudicots-Rosids,Malvales,Sphaerosepalaceae,Rhopalocarpus,Rhopalocarpus similis Hemsl. ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Combretum villosum,K001604210,Eudicots-Rosids,Myrtales,Combretaceae,Combretum,Combretum villosum (Tul.) Jongkind ,,climber,opposite,simple,pinnate,entire,absent,none,hooks,absent
Combretum villosum,K004040840,Eudicots-Rosids,Myrtales,Combretaceae,Combretum,Combretum villosum (Tul.) Jongkind ,,climber,opposite,simple,pinnate,entire,absent,none,hooks,absent
Combretum villosum,K004406176,Eudicots-Rosids,Myrtales,Combretaceae,Combretum,Combretum villosum (Tul.) Jongkind ,,climber,opposite,simple,pinnate,entire,absent,none,hooks,absent
Combretum villosum,K004406301,Eudicots-Rosids,Myrtales,Combretaceae,Combretum,Combretum villosum (Tul.) Jongkind ,,climber,opposite,simple,pinnate,entire,absent,none,hooks,absent
Combretum villosum,K004406303,Eudicots-Rosids,Myrtales,Combretaceae,Combretum,Combretum villosum (Tul.) Jongkind ,,climber,opposite,simple,pinnate,entire,absent,none,hooks,absent
Terminalia boivinii,K000382992,Eudicots-Rosids,Myrtales,Combretaceae,Terminalia,Terminalia boivinii Tul. ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Terminalia boivinii,K000382993,Eudicots-Rosids,Myrtales,Combretaceae,Terminalia,Terminalia boivinii Tul. ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Terminalia boivinii,K000382994,Eudicots-Rosids,Myrtales,Combretaceae,Terminalia,Terminalia boivinii Tul. ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Terminalia boivinii,K000382995,Eudicots-Rosids,Myrtales,Combretaceae,Terminalia,Terminalia boivinii Tul. ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Terminalia boivinii,K000382996,Eudicots-Rosids,Myrtales,Combretaceae,Terminalia,Terminalia boivinii Tul. ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Terminalia mantaly,K001604292,Eudicots-Rosids,Myrtales,Combretaceae,Terminalia,Terminalia mantaly H. Perrier ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Terminalia mantaly,K004645109,Eudicots-Rosids,Myrtales,Combretaceae,Terminalia,Terminalia mantaly H. Perrier ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Terminalia mantaly,K004645110,Eudicots-Rosids,Myrtales,Combretaceae,Terminalia,Terminalia mantaly H. Perrier ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Terminalia tropophylla,K000936370,Eudicots-Rosids,Myrtales,Combretaceae,Terminalia,Terminalia tropophylla H. Perrier ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Terminalia tropophylla,K001036090,Eudicots-Rosids,Myrtales,Combretaceae,Terminalia,Terminalia tropophylla H. Perrier ,,tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Capuronia benoistii,K000662789,Eudicots-Rosids,Myrtales,Lythraceae,Capuronia,Capuronia benoistii (Leandri) P.E. Berry ,,tree,opposite,simple,pinnate,entire,absent,none,absent,absent
Capuronia benoistii,K000751407,Eudicots-Rosids,Myrtales,Lythraceae,Capuronia,Capuronia benoistii (Leandri) P.E. Berry ,,tree,opposite,simple,pinnate,entire,absent,none,absent,absent
Capuronia benoistii,K000751411,Eudicots-Rosids,Myrtales,Lythraceae,Capuronia,Capuronia benoistii (Leandri) P.E. Berry ,,tree,opposite,simple,pinnate,entire,absent,none,absent,absent
Capuronia benoistii,K000753504,Eudicots-Rosids,Myrtales,Lythraceae,Capuronia,Capuronia benoistii (Leandri) P.E. Berry ,,tree,opposite,simple,pinnate,entire,absent,none,absent,absent
Dichaetanthera crassinodis,K000313317,Eudicots-Rosids,Myrtales,Melastomataceae,Dichaetanthera,Dichaetanthera crassinodis Baker ,,shrub,opposite,simple,acrodromous,entire,absent,none,absent,absent
Dichaetanthera crassinodis,K000313470,Eudicots-Rosids,Myrtales,Melastomataceae,Dichaetanthera,Dichaetanthera crassinodis Baker ,,shrub,opposite,simple,acrodromous,entire,absent,none,absent,absent
Dichaetanthera crassinodis,K000753222,Eudicots-Rosids,Myrtales,Melastomataceae,Dichaetanthera,Dichaetanthera crassinodis Baker ,,shrub,opposite,simple,acrodromous,entire,absent,none,absent,absent
Dichaetanthera crassinodis,K001934120,Eudicots-Rosids,Myrtales,Melastomataceae,Dichaetanthera,Dichaetanthera crassinodis Baker ,,shrub,opposite,simple,acrodromous,entire,absent,none,absent,absent
Dichaetanthera crassinodis,K001981615,Eudicots-Rosids,Myrtales,Melastomataceae,Dichaetanthera,Dichaetanthera crassinodis Baker ,,shrub,opposite,simple,acrodromous,entire,absent,none,absent,absent
Dionycha boinensis,K001898341,Eudicots-Rosids,Myrtales,Melastomataceae,Dionycha,Dionycha boinensis H. Perrier ,,shrub,opposite,simple,acrodromous,entire,absent,none,absent,absent
Syzygium sakalavarum,K000663056,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium sakalavarum (H. Perrier) Labat & G.E. Schatz ,,tree,opposite,simple,pinnate,entire,absent,clear resin,absent,absent
Syzygium sakalavarum,K000663450,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium sakalavarum (H. Perrier) Labat & G.E. Schatz ,,tree,opposite,simple,pinnate,entire,absent,clear resin,absent,absent
Syzygium sakalavarum,K001314041,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium sakalavarum (H. Perrier) Labat & G.E. Schatz ,,tree,opposite,simple,pinnate,entire,absent,clear resin,absent,absent
Syzygium sakalavarum,K001314042,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium sakalavarum (H. Perrier) Labat & G.E. Schatz ,,tree,opposite,simple,pinnate,entire,absent,clear resin,absent,absent
Syzygium tapiaka,K000312795,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium tapiaka (H. Perrier) Labat & G.E. Schatz ,,tree,opposite,simple,pinnate,entire,absent,clear resin,absent,absent
Rourea orientalis,K000430179,Eudicots-Rosids,Oxalidales,Connaraceae,Rourea,Rourea orientalis Baill. ,,climber;shrub;tree,alternate,imparipinnate,pinnate,entire,absent,none,absent,absent
Rourea orientalis,K000430180,Eudicots-Rosids,Oxalidales,Connaraceae,Rourea,Rourea orientalis Baill. ,,climber;shrub;tree,alternate,imparipinnate,pinnate,entire,absent,none,absent,absent
Rourea orientalis,K000753960,Eudicots-Rosids,Oxalidales,Connaraceae,Rourea,Rourea orientalis Baill. ,,climber;shrub;tree,alternate,imparipinnate,pinnate,entire,absent,none,absent,absent
Rourea orientalis,K000753980,Eudicots-Rosids,Oxalidales,Connaraceae,Rourea,Rourea orientalis Baill. ,,climber;shrub;tree,alternate,imparipinnate,pinnate,entire,absent,none,absent,absent
Bleekrodea madagascariensis,K000618249,Eudicots-Rosids,Rosales,Moraceae,Bleekrodea,Bleekrodea madagascariensis Blume ,,shrub;tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Bleekrodea madagascariensis,K001931791,Eudicots-Rosids,Rosales,Moraceae,Bleekrodea,Bleekrodea madagascariensis Blume ,,shrub;tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Bleekrodea madagascariensis,K004741546,Eudicots-Rosids,Rosales,Moraceae,Bleekrodea,Bleekrodea madagascariensis Blume ,,shrub;tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus botryoides,K000243438,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus botryoides Baker ,,tree,alternate,simple,pinnate,entire,present,white latex,absent,absent
Ficus botryoides,K000243439,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus botryoides Baker ,,tree,alternate,simple,pinnate,entire,present,white latex,absent,absent
Ficus botryoides,K000952821,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus botryoides Baker ,,tree,alternate,simple,pinnate,entire,present,white latex,absent,absent
Ficus reflexa,K000243456,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus reflexa Thunb. ,,tree,alternate,simple,pinnate,entire,present,white latex,absent,absent
Ficus reflexa,K000243457,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus reflexa Thunb. ,,tree,alternate,simple,pinnate,entire,present,white latex,absent,absent
Ficus reflexa,K000243458,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus reflexa Thunb. ,,tree,alternate,simple,pinnate,entire,present,white latex,absent,absent
Ficus reflexa,K000243459,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus reflexa Thunb. ,,tree,alternate,simple,pinnate,entire,present,white latex,absent,absent
Ficus reflexa,K000243460,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus reflexa Thunb. ,,tree,alternate,simple,pinnate,entire,present,white latex,absent,absent
Phialiphora bevazahensis,K000552439,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora bevazahensis Groeninckx ,,shrub,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Phialiphora bevazahensis,K000718879,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora bevazahensis Groeninckx ,,shrub,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Phialiphora bevazahensis,K000718880,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora bevazahensis Groeninckx ,,shrub,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Phialiphora bevazahensis,K000726655,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora bevazahensis Groeninckx ,,shrub,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Phialiphora bevazahensis,K000726668,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora bevazahensis Groeninckx ,,shrub,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Phialiphora capitulata,K000664201,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora capitulata Groeninckx ,,shrub,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Phialiphora capitulata,K000726663,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora capitulata Groeninckx ,,shrub,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Phialiphora capitulata,K000726665,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora capitulata Groeninckx ,,shrub,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Phialiphora capitulata,K000936569,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora capitulata Groeninckx ,,shrub,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Phialiphora capitulata,K001984268,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora capitulata Groeninckx ,,shrub,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Trilepisium madagascariense,K000618259,Eudicots-Rosids,Rosales,Moraceae,Trilepisium,Trilepisium madagascariense DC. ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Trilepisium madagascariense,K000936875,Eudicots-Rosids,Rosales,Moraceae,Trilepisium,Trilepisium madagascariense DC. ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Trilepisium madagascariense,K000952362,Eudicots-Rosids,Rosales,Moraceae,Trilepisium,Trilepisium madagascariense DC. ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Colubrina alluaudii,K001932200,Eudicots-Rosids,Rosales,Rhamnaceae,Colubrina,Colubrina alluaudii (H. Perrier) Capuron ,,shrub,alternate,simple,acrodromous,toothed,caducous,none,absent,absent
Colubrina alluaudii,K004716869,Eudicots-Rosids,Rosales,Rhamnaceae,Colubrina,Colubrina alluaudii (H. Perrier) Capuron ,,shrub,alternate,simple,acrodromous,toothed,caducous,none,absent,absent
Colubrina alluaudii,K004716869_a,Eudicots-Rosids,Rosales,Rhamnaceae,Colubrina,Colubrina alluaudii (H. Perrier) Capuron ,,shrub,alternate,simple,acrodromous,toothed,caducous,none,absent,absent
Colubrina alluaudii,K004716870,Eudicots-Rosids,Rosales,Rhamnaceae,Colubrina,Colubrina alluaudii (H. Perrier) Capuron ,,shrub,alternate,simple,acrodromous,toothed,caducous,none,absent,absent
Colubrina alluaudii,K004716874,Eudicots-Rosids,Rosales,Rhamnaceae,Colubrina,Colubrina alluaudii (H. Perrier) Capuron ,,shrub,alternate,simple,acrodromous,toothed,caducous,none,absent,absent
Gouania callmanderi,K000662786,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania callmanderi Buerki ,,climber,alternate,simple,acrodromous,toothed,present,none,absent,absent
Gouania callmanderi,K004523163,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania callmanderi Buerki ,,climber,alternate,simple,acrodromous,toothed,present,none,absent,absent
Gouania callmanderi,K004523164,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania callmanderi Buerki ,,climber,alternate,simple,acrodromous,toothed,present,none,absent,absent
Gouania cupuliflora,K001928515,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,"Gouania cupuliflora Buerki, Phillipson & Callm. ",,climber,alternate,simple,acrodromous,toothed,present,none,absent,absent
Gouania cupuliflora,K004523168,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,"Gouania cupuliflora Buerki, Phillipson & Callm. ",,climber,alternate,simple,acrodromous,toothed,present,none,absent,absent
Gouania cupuliflora,K004523169,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,"Gouania cupuliflora Buerki, Phillipson & Callm. ",,climber,alternate,simple,acrodromous,toothed,present,none,absent,absent
Gouania lineata,K000937726,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania lineata Tul. ,,climber,alternate,simple,acrodromous,toothed,present,none,absent,absent
Gouania lineata,K000937757,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania lineata Tul. ,,climber,alternate,simple,acrodromous,toothed,present,none,absent,absent
Gouania lineata,K001870022,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania lineata Tul. ,,climber,alternate,simple,acrodromous,toothed,present,none,absent,absent
Gouania lineata,K004523103,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania lineata Tul. ,,climber,alternate,simple,acrodromous,toothed,present,none,absent,absent
Ventilago leptadenia,K000952081,Eudicots-Rosids,Rosales,Rhamnaceae,Ventilago,Ventilago leptadenia Tul. ,,climber,alternate,simple,pinnate,entire,caducous,none,absent,absent
Ventilago leptadenia,K004289468,Eudicots-Rosids,Rosales,Rhamnaceae,Ventilago,Ventilago leptadenia Tul. ,,climber,alternate,simple,pinnate,entire,caducous,none,absent,absent
Ventilago leptadenia,K004289469,Eudicots-Rosids,Rosales,Rhamnaceae,Ventilago,Ventilago leptadenia Tul. ,,climber,alternate,simple,pinnate,entire,caducous,none,absent,absent
Ventilago leptadenia,K004289470,Eudicots-Rosids,Rosales,Rhamnaceae,Ventilago,Ventilago leptadenia Tul. ,,climber,alternate,simple,pinnate,entire,caducous,none,absent,absent
Ventilago leptadenia,K004289470_a,Eudicots-Rosids,Rosales,Rhamnaceae,Ventilago,Ventilago leptadenia Tul. ,,climber,alternate,simple,pinnate,entire,caducous,none,absent,absent
Ziziphus mauritiana,K004371684,Eudicots-Rosids,Rosales,Rhamnaceae,Ziziphus,Ziziphus mauritiana Lam. ,,tree,alternate,simple,acrodromous,toothed,caducous,none,spines,absent
Ziziphus mauritiana,K004371685,Eudicots-Rosids,Rosales,Rhamnaceae,Ziziphus,Ziziphus mauritiana Lam. ,,tree,alternate,simple,acrodromous,toothed,caducous,none,spines,absent
Ziziphus mauritiana,K004371686,Eudicots-Rosids,Rosales,Rhamnaceae,Ziziphus,Ziziphus mauritiana Lam. ,,tree,alternate,simple,acrodromous,toothed,caducous,none,spines,absent
Ziziphus mauritiana,K004371687,Eudicots-Rosids,Rosales,Rhamnaceae,Ziziphus,Ziziphus mauritiana Lam. ,,tree,alternate,simple,acrodromous,toothed,caducous,none,spines,absent
Obetia radula,K000242833,Eudicots-Rosids,Rosales,Urticaceae,Obetia,Obetia radula (Baker) Baker ex B.D. Jacks. ,,tree,alternate,simple,palmate,toothed,caducous,clear sap,absent,absent
Obetia radula,K000242834,Eudicots-Rosids,Rosales,Urticaceae,Obetia,Obetia radula (Baker) Baker ex B.D. Jacks. ,,tree,alternate,simple,palmate,toothed,caducous,clear sap,absent,absent
Obetia radula,K000242835,Eudicots-Rosids,Rosales,Urticaceae,Obetia,Obetia radula (Baker) Baker ex B.D. Jacks. ,,tree,alternate,simple,palmate,toothed,caducous,clear sap,absent,absent
Obetia radula,K000242836,Eudicots-Rosids,Rosales,Urticaceae,Obetia,Obetia radula (Baker) Baker ex B.D. Jacks. ,,tree,alternate,simple,palmate,toothed,caducous,clear sap,absent,absent
Abrahamia deflexa,K000937772,Eudicots-Rosids,Sapindales,Anacardiaceae,Abrahamia,Abrahamia deflexa (H. Perrier) Randrian. & Lowry ,,tree,alternate,imparipinnate,pinnate,entire,absent,clear resin,absent,absent
Anacardium occidentale,K002256646,Eudicots-Rosids,Sapindales,Anacardiaceae,Anacardium,Anacardium occidentale L. ,,tree,alternate,simple,pinnate,entire,absent,clear resin,absent,absent
Anacardium occidentale,K002256647,Eudicots-Rosids,Sapindales,Anacardiaceae,Anacardium,Anacardium occidentale L. ,,tree,alternate,simple,pinnate,entire,absent,clear resin,absent,absent
Anacardium occidentale,K002256648,Eudicots-Rosids,Sapindales,Anacardiaceae,Anacardium,Anacardium occidentale L. ,,tree,alternate,simple,pinnate,entire,absent,clear resin,absent,absent
Anacardium occidentale,K002256649,Eudicots-Rosids,Sapindales,Anacardiaceae,Anacardium,Anacardium occidentale L. ,,tree,alternate,simple,pinnate,entire,absent,clear resin,absent,absent
Anacardium occidentale,K002256662,Eudicots-Rosids,Sapindales,Anacardiaceae,Anacardium,Anacardium occidentale L. ,,tree,alternate,simple,pinnate,entire,absent,clear resin,absent,absent
Operculicarya gummifera,K000037313,Eudicots-Rosids,Sapindales,Anacardiaceae,Operculicarya,Operculicarya gummifera (Sprague) Capuron ,,tree,alternate,imparipinnate,pinnate,entire,absent,clear resin,absent,absent
Operculicarya gummifera,K000037313_a,Eudicots-Rosids,Sapindales,Anacardiaceae,Operculicarya,Operculicarya gummifera (Sprague) Capuron ,,tree,alternate,imparipinnate,pinnate,entire,absent,clear resin,absent,absent
Operculicarya gummifera,K000423397,Eudicots-Rosids,Sapindales,Anacardiaceae,Operculicarya,Operculicarya gummifera (Sprague) Capuron ,,tree,alternate,imparipinnate,pinnate,entire,absent,clear resin,absent,absent
Operculicarya gummifera,K000937768,Eudicots-Rosids,Sapindales,Anacardiaceae,Operculicarya,Operculicarya gummifera (Sprague) Capuron ,,tree,alternate,imparipinnate,pinnate,entire,absent,clear resin,absent,absent
Operculicarya gummifera,K000952670,Eudicots-Rosids,Sapindales,Anacardiaceae,Operculicarya,Operculicarya gummifera (Sprague) Capuron ,,tree,alternate,imparipinnate,pinnate,entire,absent,clear resin,absent,absent
