TaxonomicName,CatalogueNumber,Clade,Order,Family,Genus,FullName,VernacularName,TypeStatus,TypeName,DecimalLatitude,DecimalLongitude,Locality,RecordedBy,RecordNumber,CollectionDate,Country,InstitutionCode,ImageFile,Habit,LeafArrangement,LeafForm,LeafVenation,LeafMargin,Stipules,Exudate,StemArmature,Tendrils,LeafSample,DNAextracted,DNAsequenced,DNAnotes,EditedAt
Rhodolaena acutifolia,K000391116,,,Sarcolaenaceae,Rhodolaena,Rhodolaena acutifolia,,,,-17.2167,49.4667,,"Perrier de la Bâthie, H.",2224,1912-09-01 00:00:00,Madagascar,K,K000391116,,,,,,,,,,,,,,
Rhodolaena acutifolia,K000240300,,,Sarcolaenaceae,Rhodolaena,Rhodolaena acutifolia,,Type,,,,,"Baron, R.",2427,,Madagascar,K,K000240300,,,,,,,,,,,,,,
Rhodolaena altivola,K000391111,,,Sarcolaenaceae,Rhodolaena,Rhodolaena altivola,,,,-20.5333,47.9333,,s.coll.,14735,1954-07-12 00:00:00,Madagascar,K,K000391111,,,,,,,,,,,,,,
Rhodolaena altivola,K000391115,,,Sarcolaenaceae,Rhodolaena,Rhodolaena altivola,,,,-17.0167,49.55,,"Jonsson, L.; Nilsson, A.",2014,1983-10-24 00:00:00,Madagascar,K,K000391115,,,,,,,,,,,,,,
Rhodolaena altivola,K000391114,,,Sarcolaenaceae,Rhodolaena,Rhodolaena altivola,,,,,,,"Humblot, M.",24,1883-10-01 00:00:00,Madagascar,K,K000391114,,,,,,,,,,,,,,
Rhodolaena altivola,K000391112,,,Sarcolaenaceae,Rhodolaena,Rhodolaena altivola,,,,,,,"Baron, R.",6089,1982-01-01 00:00:00,Madagascar,K,K000391112,,,,,,,,,,,,,,
Rhodolaena altivola,K005434992,,,Sarcolaenaceae,Rhodolaena,Rhodolaena altivola,,,,-17.7053,49.4578,,"Lehavana, A.; Marcel",110,2004-07-13 00:00:00,Madagascar,K,K005434992,,,,,,,,,,,,,Not attempted,
Rhodolaena altivola,K000391113,,,Sarcolaenaceae,Rhodolaena,Rhodolaena altivola,,,,,,,"Baron, R.",6090,1982-01-01 00:00:00,Madagascar,K,K000391113,,,,,,,,,,,,,,
Rhodolaena bakeriana,K000240299,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,Unknown,,,,,"Baron, R.",2173,,Madagascar,K,K000240299,,,,,,,,,,,,,,
Rhodolaena bakeriana,K005630002,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-14.4583,49.5817,,"Rasoavimbahoaka, F.",674,1995-05-15 00:00:00,Madagascar,K,K005630002,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K000391125,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-19.1167,48.2333,,"Capuron, R.",24418,1965-12-23 00:00:00,Madagascar,K,K000391125,,,,,,,,,,,,,,
Rhodolaena bakeriana,K000391124,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-18.9167,48.4167,,"Mabberley, D.J.",812,1971-03-28 00:00:00,Madagascar,K,K000391124,,,,,,,,,,,,,,
Rhodolaena bakeriana,K000391126,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,,,,"Capuron, R.",24418SF,1965-12-01 00:00:00,Madagascar,K,K000391126,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K005630001,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-18.9328,48.4211,,"Schatz, G.E.; Rabenantoandro, J.",3988,2000-03-16 00:00:00,Madagascar,K,K005630001,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K000391117,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-18.9367,48.4133,,"Labat, J.-.N.; Haevermans, T.; Rabenantoandro, J.",3081,1999-04-02 00:00:00,Madagascar,K,K000391117,,,,,,,,,,,,,,
Rhodolaena bakeriana,K000391118,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,,,,"Thouvenot, M.",44,1919-06-20 00:00:00,Madagascar,K,K000391118,,,,,,,,,,,,,,
Rhodolaena bakeriana,K005630006,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,,,,Schatz,2000,1954-01-04 00:00:00,Madagascar,K,K005630006,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K000240297,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,Unknown,,,,,"Baron, R.",1980,,Madagascar,K,K000240297,,,,,,,,,,,,,,
Rhodolaena bakeriana,K001872328,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-16.8483,49.1861,,"Ralimanana, H.; Rakotonasolo, F.; Beentje, H.; Benoit; Elysé; Defa; Francis; Ernest",389,2003-12-14 00:00:00,Madagascar,K,K001872328,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K005434997,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-18.8644,48.2972,,"Antilahimena, P.; Félix (guide); Razafindasy, R.",3565,2005-03-03 00:00:00,Madagascar,K,K005434997,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K005630005,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-14.4583,49.5817,,"Rasoavimbahoaka, F.",674,1995-05-15 00:00:00,Madagascar,K,K005630005,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K005435000,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-18.8586,48.3017,,"Rolland Ranaivojaona; Razanatsoa, H.; Edmond, F.",1056,2005-01-14 00:00:00,Madagascar,K,K005435000,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K000391119,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,,,,"Thouvenot, M.",44,1919-06-20 00:00:00,Madagascar,K,K000391119,,,,,,,,,,,,,,
Rhodolaena bakeriana,K000391121,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,,,,"Leandri, J.",710,1932-01-01 00:00:00,Madagascar,K,K000391121,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K005630004,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-18.9339,48.4272,,"Rogers, Z.S.; Razakamalala, R.",43,2003-01-09 00:00:00,Madagascar,K,K005630004,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K000391127,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-18.9333,48.4167,,"Miller, J.S.",3747,1988-12-19 00:00:00,Madagascar,K,K000391127; K000391127_a,,,,,,,,,,,,,,
Rhodolaena bakeriana,K000391122,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,Type,Rhodolaena bakeriana,-20.1833,48.65,,"Hildebrandt, J.M.",3823,1881-01-01 00:00:00,Madagascar,K,K000391122,,,,,,,,,,,,,,
Rhodolaena bakeriana,K005434999,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-18.2333,47.35,,"Razafimandimbison, S.G.",38,1993-12-01 00:00:00,Madagascar,K,K005434999,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K005630007,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,,,,[M. Gouldent Andrianava],44,1937-01-01 00:00:00,Madagascar,K,K005630007,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K005434998,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-18.8328,48.3294,,"Razanatsoa, H.; Rakotovao, C.; Edmond, F.",322,2005-02-24 00:00:00,Madagascar,K,K005434998,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K000240298,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,Unknown,,,,,"Baron, R.",1980,,Madagascar,K,K000240298,,,,,,,,,,,,,,
Rhodolaena bakeriana,K005630003,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-14.4583,49.5817,,"Rasoavimbahoaka, F.",674,1995-05-15 00:00:00,Madagascar,K,K005630003,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K005434995,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-18.86,48.2989,,"Antilahimena, P.; Ranaivojaona, R.; Félix",3046,2004-12-20 00:00:00,Madagascar,K,K005434995,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K000391123,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,,,,"Baron, R. (Rev.)",[2649],,Madagascar,K,K000391123,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K000391120,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-18.9333,48.4333,,"Léandri, J.",710,1932-12-01 00:00:00,Madagascar,K,K000391120,,,,,,,,,,,,,,
Rhodolaena bakeriana,K005434994,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-18.8517,48.3108,,"Antilahimena, P.; Edmond, F.",4445,2005-12-17 00:00:00,Madagascar,K,K005434994,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K000391128,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-19.15,48.2333,,"Dorr, L.J.; Barnett, L.C.; Rakotozafy, A.",4575,1986-01-18 00:00:00,Madagascar,K,K000391128; K000391128_a,,,,,,,,,,,,,,
Rhodolaena bakeriana,K005434996,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-18.8517,48.3108,,"Antilahimena, P.; Edmond, F.",4454,2005-12-18 00:00:00,Madagascar,K,K005434996,,,,,,,,,,,,,Not attempted,
Rhodolaena bakeriana,K005434993,,,Sarcolaenaceae,Rhodolaena,Rhodolaena bakeriana,,,,-18.8589,48.2914,,"Rolland Ranaivojaona; Razanatsoa, H.; Edmond, F.",1086,2005-01-15 00:00:00,Madagascar,K,K005434993; K005434993_a,,,,,,,,,,,,,Not attempted,
Rhodolaena coriacea,K005630009,,,Sarcolaenaceae,Rhodolaena,Rhodolaena coriacea,,,,-17.5042,48.7322,,"Ratovoson, F.; Rakotondrajaona, R.; Randriantafika, F.",257,2000-07-18 00:00:00,Madagascar,K,K005630009,,,,,,,,,,,,,Not attempted,
Rhodolaena coriacea,K001932305,,,Sarcolaenaceae,Rhodolaena,Rhodolaena coriacea,,,,-14.1458,49.9117,,"Martial; Be, G.; Rakotonirina, C.Z.",116,2013-04-13 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Rhodolaena coriacea,K001932323,,,Sarcolaenaceae,Rhodolaena,Rhodolaena coriacea,,,,-17.9239,49.1997,,"Schatz, G.E.; Lowry II, P.P.; Razakamalala, R.; Randrianaivo, R.",4444,2017-01-13 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Rhodolaena coriacea,K001898025,,,Sarcolaenaceae,Rhodolaena,Rhodolaena coriacea,,,,,,,"Randriatavy, L.; Randriatsivery, M.F.",154,2006-11-21 00:00:00,Madagascar,K,K001898025,,,,,,,,,,,,,Not attempted,
Rhodolaena coriacea,K001899389,,,Sarcolaenaceae,Rhodolaena,Rhodolaena coriacea,,,,-17.7069,49.4533,,"Ralaijaona,Benjamin; Antilhamina,P.; Gervais",441,2020-12-18 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Rhodolaena coriacea,K005630008,,,Sarcolaenaceae,Rhodolaena,Rhodolaena coriacea,,,,,,,"Capuron, R.",8864sf,1954-01-01 00:00:00,Madagascar,K,K005630008,,,,,,,,,,,,,Not attempted,
Rhodolaena coriacea,K005630010,,,Sarcolaenaceae,Rhodolaena,Rhodolaena coriacea,,,,-14.7194,49.4533,,"Ravelonarivo, D.; Rabesonina, R.",608,1995-02-14 00:00:00,Madagascar,K,K005630010,,,,,,,,,,,,,Not attempted,
Rhodolaena humblotii,K000391129,,,Sarcolaenaceae,Rhodolaena,Rhodolaena humblotii,,,,-21.4,47.7,,"Capuron, R.",23229,1964-01-31 00:00:00,Madagascar,K,K000391129,,,,,,,,,,,,,,
Rhodolaena humblotii,K000240294,,,Sarcolaenaceae,Rhodolaena,Rhodolaena humblotii,,Unknown,,,,,Humblot,474,,Madagascar,K,K000240294,,,,,,,,,,,,,,
Rhodolaena humblotii,K001932340,,,Sarcolaenaceae,Rhodolaena,Rhodolaena humblotii,,,,-17.9083,49.2039,,"Schatz, G.E.; Lowry II, P.P.; Razakamalala, R.; Randrianaivo, R.",4469,2017-01-13 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Rhodolaena humblotii,K006871393,,,Sarcolaenaceae,Rhodolaena,Rhodolaena humblotii,,,,-17.5469,49.2792,,"Lehavana, A.",420,2006-11-07 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Rhodolaena humblotii,K000391130,,,Sarcolaenaceae,Rhodolaena,Rhodolaena humblotii,,,,,,,"Capuron, R.",23229SF,,Madagascar,K,K000391130,,,,,,,,,,,,,Not attempted,
Rhodolaena humblotii,K005630012,,,Sarcolaenaceae,Rhodolaena,Rhodolaena humblotii,,,,,,,"Capuron, R.",sf9060,1954-02-22 00:00:00,Madagascar,K,K005630012,,,,,,,,,,,,,Not attempted,
Rhodolaena humblotii,K000240295,,,Sarcolaenaceae,Rhodolaena,Rhodolaena humblotii,,Unknown,,,,,"Humblot, M.",428,,Madagascar,K,K000240295,,,,,,,,,,,,,,
Rhodolaena humblotii,K005630013,,,Sarcolaenaceae,Rhodolaena,Rhodolaena humblotii,,,,,,,"Capuron, R.",sf9109,1954-03-06 00:00:00,Madagascar,K,K005630013,,,,,,,,,,,,,Not attempted,
Rhodolaena humblotii,K000391132,,,Sarcolaenaceae,Rhodolaena,Rhodolaena humblotii,,,,-17.75,48.8667,,"Cours, G.",2429,1945-01-18 00:00:00,Madagascar,K,K000391132,,,,,,,,,,,,,,
Rhodolaena humblotii,K005630011,,,Sarcolaenaceae,Rhodolaena,Rhodolaena humblotii,,,,-17.9167,49.2167,,"Iambana, B.; Bernard; Arsene",146,1999-03-21 00:00:00,Madagascar,K,K005630011,,,,,,,,,,,,,Not attempted,
Rhodolaena humblotii,K000391131,,,Sarcolaenaceae,Rhodolaena,Rhodolaena humblotii,,,,-17.7,48.9,,Botoalina,12442,1963-01-13 00:00:00,Madagascar,K,K000391131,,,,,,,,,,,,,,
Rhodolaena humblotii,K000240296,,,Sarcolaenaceae,Rhodolaena,Rhodolaena humblotii,,Unknown,,,,,Humblot,428,,Madagascar,K,K000240296,,,,,,,,,,,,,,
Rhodolaena leroyana,K000580476,,,Sarcolaenaceae,Rhodolaena,Rhodolaena leroyana,,Isotype,,17.9167,49.2167,,"Rakotoniaina, M.",124 RN,1954-03-19 00:00:00,Madagascar,K,K000580476,,,,,,,,,,,,,,
Rhodolaena macrocarpa,K005630014,,,Sarcolaenaceae,Rhodolaena,Rhodolaena macrocarpa,,,,-14.1008,50.0478,,"Andrianjafy, M.; et al.",61,2000-05-07 00:00:00,Madagascar,K,K005630014,,,,,,,,,,,,,Not attempted,
Sarcolaena sp.,K005645068,,,Sarcolaenaceae,Sarcolaena,Sarcolaena sp.,,,,-20.6208,46.5544,,"Heritiana, R.",RHS312,2004-05-18 00:00:00,Madagascar,K,K005645068,,,,,,,,,,,,,Not attempted,
Sarcolaena sp.,K005645066,,,Sarcolaenaceae,Sarcolaena,Sarcolaena sp.,,,,-14.7333,50.2167,,"Ranarivelo, H.",RHS1248,2007-01-26 00:00:00,Madagascar,K,K005645066,,,,,,,,,,,,,Not attempted,
Sarcolaena sp.,K005645060,,,Sarcolaenaceae,Sarcolaena,Sarcolaena sp.,,,,-17.9867,48.6056,,"Randriatsivery, M.; Rasoafaranaivo, M.; Andrianjafy, N.M.; Raparison, V.",96,2005-12-14 00:00:00,Madagascar,K,K005645060,,,,,,,,,,,,,Not attempted,
Sarcolaena sp.,K005645064,,,Sarcolaenaceae,Sarcolaena,Sarcolaena sp.,,,,-16.4333,49.85,,"Prance, G.T.; Andriantiana, J.L.",30825,1994-10-28 00:00:00,Madagascar,K,K005645064,,,,,,,,,,,,,Not attempted,
Sarcolaena sp.,K000240334,,,Sarcolaenaceae,Sarcolaena,Sarcolaena sp.,,Isotype,,,,,"Perrier de la Bâthie, J.M.H.A.",3006,1912-01-01 00:00:00,Madagascar,K,K000240334,,,,,,,,,,,,,,
Sarcolaena sp.,K005645063,,,Sarcolaenaceae,Sarcolaena,Sarcolaena sp.,,,,-24.8519,47.0594,,"Edmondson, N.Z.; Noblick, L.; Fischer, B.; Rahelivololona, E.",95-57,1995-08-03 00:00:00,Madagascar,K,K005645063,,,,,,,,,,,,,Not attempted,
Sarcolaena sp.,K005645059,,,Sarcolaenaceae,Sarcolaena,Sarcolaena sp.,,,,,,,"Phillipson, P.",2008,1987-07-01 00:00:00,Madagascar,K,K005645059,,,,,,,,,,,,,Not attempted,
Sarcolaena sp.,K005645067,,,Sarcolaenaceae,Sarcolaena,Sarcolaena sp.,,,,-16.5167,49.8333,,"Heritiana, R.",RHS1222,2007-01-19 00:00:00,Madagascar,K,K005645067,,,,,,,,,,,,,Not attempted,
Sarcolaena sp.,K005645065,,,Sarcolaenaceae,Sarcolaena,Sarcolaena sp.,,,,,,,"Baron, R. (Revd)",5816,,Madagascar,K,K005645065,,,,,,,,,,,,,Not attempted,
Sarcolaena sp.,K005645061,,,Sarcolaenaceae,Sarcolaena,Sarcolaena sp.,,,,-15.9897,49.0628,,"Lehavana, A.; Rabemaniry, F.; Ramahavitasoa; Randriampenosoa, M.",192,2004-11-08 00:00:00,Madagascar,K,K005645061,,,,,,,,,,,,,Not attempted,
Sarcolaena codonochlamys,K000240332,,,Sarcolaenaceae,Sarcolaena,Sarcolaena codonochlamys,,Type,Sarcolaena codonochlamys,,,,"Baron, R.",6366,,Madagascar,K,K000240332,,,,,,,,,,,,,,
Sarcolaena codonochlamys,K005508161,,,Sarcolaenaceae,Sarcolaena,Sarcolaena codonochlamys,,,,,,,"Phillipson, P.",2014,1987-07-01 00:00:00,Madagascar,K,K005508161,,,,,,,,,,,,,Not attempted,
Sarcolaena codonochlamys,K001909995,,,Sarcolaenaceae,Sarcolaena,Sarcolaena codonochlamys,,,,-12.9108,49.3236,,"Burivalova, Z.; Ranirison, P.",ZB 008,2010-11-06 00:00:00,Madagascar,K,K001909995,,,,,,,,,,,,,Not attempted,
Sarcolaena codonochlamys,K001037042,,,Sarcolaenaceae,Sarcolaena,Sarcolaena codonochlamys,,,,-14.0947,48.1114,,"Rabarivola, M.L.; Vorontsova, M.S.; Razanatsoa, J.; Onjalalaina, G.E.; Nanjarisoa, O.P.",RML431,2014-05-09 00:00:00,Madagascar,K,K001037042,,,,,,,,,,,,,Not attempted,
Sarcolaena codonochlamys,K000391056,,,Sarcolaenaceae,Sarcolaena,Sarcolaena codonochlamys,,,,-13.7167,48.4,,"Perrier de la Bâthie, H.",15676,1923-02-01 00:00:00,Madagascar,K,K000391056,,,,,,,,,,,,,,
Sarcolaena codonochlamys,K000391055,,,Sarcolaenaceae,Sarcolaena,Sarcolaena codonochlamys,,,,-13.6833,48.45,,"Bernard, J.",1448,1948-05-02 00:00:00,Madagascar,K,K000391055; K000391055_a,,,,,,,,,,,,,,
Sarcolaena codonochlamys,K005508162,,,Sarcolaenaceae,Sarcolaena,Sarcolaena codonochlamys,,,,-13.9,48.4667,,"Gautier, L.; Wohlhauser, S.; Andrianjaka, M.",LG3362,1998-06-14 00:00:00,Madagascar,K,K005508162; K005508162_a,,,,,,,,,,,,,Not attempted,
Sarcolaena codonochlamys,K000300452,,,Sarcolaenaceae,Sarcolaena,Sarcolaena codonochlamys,,,,,,,"Baron, R.",6380,,Madagascar,K,K000300452,,,,,,,,,,,,,,
Sarcolaena codonochlamys,K000391057,,,Sarcolaenaceae,Sarcolaena,Sarcolaena codonochlamys,,,,-13.1833,49.05,,"Decary, R.",14795,1939-08-02 00:00:00,Madagascar,K,K000391057,,,,,,,,,,,,,,
Sarcolaena delphinensis,K005508163,,,Sarcolaenaceae,Sarcolaena,Sarcolaena delphinensis,,,,-24.5703,47.2003,,"Antilahimena, P.; et al.",4810,2006-01-01 00:00:00,Madagascar,K,K005508163,,,,,,,,,,,,,Not attempted,
Sarcolaena delphinensis,K005508164,,,Sarcolaenaceae,Sarcolaena,Sarcolaena delphinensis,,,,-24.5675,47.1992,,"Razakamalala, R.; Rabehevitra, D.; Maka, M.; Roger; Mara, B.",3836,2007-12-10 00:00:00,Madagascar,K,K005508164,,,,,,,,,,,,,Not attempted,
Sarcolaena delphinensis,K000456327,,,Sarcolaenaceae,Sarcolaena,Sarcolaena delphinensis,,Isotype,Sarcolaena delphinensis,-25,46.9667,,"Humbert, H.",5996,1928-01-01 00:00:00,Madagascar,K,K000456327,,,,,,,,,,,,,,
Sarcolaena eriophora,K005508168,,,Sarcolaenaceae,Sarcolaena,Sarcolaena eriophora,,,,-18.8167,48.4333,,"Ralimanana, H.; Birkinshaw, C.; Ranaivojaona, R.; Randrianaivo, R.; Ravololonanahary, H.; Kotonorina, M.",7,1996-09-21 00:00:00,Madagascar,K,K005508168,,,,,,,,,,,,,Not attempted,
Sarcolaena eriophora,K001641502,,,Sarcolaenaceae,Sarcolaena,Sarcolaena eriophora,,,,-24.9333,47.05,,"Du Puy, B.; Du Puy, D.",MB547,,Madagascar,K,K001641502,,,,,,,,,,,,,Not attempted,
Sarcolaena eriophora,K001934136,,,Sarcolaenaceae,Sarcolaena,Sarcolaena eriophora,,,,-24.9333,47.05,,"Du Puy, B.; Du Puy, D.",MB547,,Madagascar,K,K001934136,,,,,,,,,,,,,Not attempted,
Sarcolaena eriophora,K006871461,,,Sarcolaenaceae,Sarcolaena,Sarcolaena eriophora,,,,-24.7742,47.1528,,"Andrianarivelo, S.A.F.; Razakamalala, R.",66,2019-11-07 00:00:00,Madagascar,K,K006871461,,,,,,,,,,,,,Not attempted,
Sarcolaena eriophora,K000300445,,,Sarcolaenaceae,Sarcolaena,Sarcolaena eriophora,,,,,,,"Scott Elliot, G.F.",2704,1890-05-01 00:00:00,Madagascar,K,K000300445,,,,,,,,,,,,,,
Sarcolaena eriophora,K005508167,,,Sarcolaenaceae,Sarcolaena,Sarcolaena eriophora,,,,-24.9508,47.0008,,"Rabevahitra, R.; Ramisy, E.; Randriahasipara, L.; Rabenantoandro, J.",3702,2000-09-29 00:00:00,Madagascar,K,K005508167,,,,,,,,,,,,,Not attempted,
Sarcolaena eriophora,K005508165,,,Sarcolaenaceae,Sarcolaena,Sarcolaena eriophora,,,,-23.1886,47.6878,,"Ludovic, R.; Ratina; Mbiky, A.",912,2004-09-28 00:00:00,Madagascar,K,K005508165,,,,,,,,,,,,,Not attempted,
Sarcolaena eriophora,K000391053,,,Sarcolaenaceae,Sarcolaena,Sarcolaena eriophora,,,,,,,s.coll.,28644,1968-12-09 00:00:00,Madagascar,K,K000391053,,,,,,,,,,,,,,
Sarcolaena eriophora,K005508166,,,Sarcolaenaceae,Sarcolaena,Sarcolaena eriophora,,,,-24.95,47,,"Bourgeois, C.",183,1999-05-10 00:00:00,Madagascar,K,K005508166,,,,,,,,,,,,,Not attempted,
Sarcolaena eriophora,K000391052,,,Sarcolaenaceae,Sarcolaena,Sarcolaena eriophora,,,,-24.95,47.0333,,"Zarucchi, J.L.; Rakotobe, E.; Razafimandrimbison, S.G.; Pool, A.",7602,1991-06-13 00:00:00,Madagascar,K,K000391052,,,,,,,,,,,,,Not attempted,
Sarcolaena grandiflora,K000300450,,,Sarcolaenaceae,Sarcolaena,Sarcolaena grandiflora,,,,,,,"Humblot, L.",163,,Madagascar,K,K000300450,,,,,,,,,,,,,,
Sarcolaena grandiflora,K006960687,,,Sarcolaenaceae,Sarcolaena,Sarcolaena grandiflora,,,,-17.705,49.4606,,Gervais,457,2023-04-13 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Sarcolaena grandiflora,K000300449,,,Sarcolaenaceae,Sarcolaena,Sarcolaena grandiflora,,Type,Sarcolaena multiflora,,,,"Thouars, A.",s.n.,,Madagascar,K,K000300449,,,,,,,,,,,,,,
Sarcolaena grandiflora,K000300446,,,Sarcolaenaceae,Sarcolaena,Sarcolaena grandiflora,,,,,,,"Blackburn, J.",s.n.,,Madagascar,K,K000300446,,,,,,,,,,,,,,
Sarcolaena grandiflora,K005508170,,,Sarcolaenaceae,Sarcolaena,Sarcolaena grandiflora,,,,-15.7329,49.9584,,"Aridy, J.; Mora, J.L.; Bauert, M.; Raherison, E.",JA669,2008-05-21 00:00:00,Madagascar,K,K005508170,,,,,,,,,,,,,Not attempted,
Sarcolaena grandiflora,K000300448,,,Sarcolaenaceae,Sarcolaena,Sarcolaena grandiflora,,,,,,,"Gerrard, W.T.",165,1866-06-21 00:00:00,Madagascar,K,K000300448,,,,,,,,,,,,,,
Sarcolaena grandiflora,K005508169,,,Sarcolaenaceae,Sarcolaena,Sarcolaena grandiflora,,,,-17.4061,49.4086,,"Razakamalala, R.; Rabenantoandro, J.; Razafindraibe, H.; Ludovic, R.",141,2001-06-30 00:00:00,Madagascar,K,K005508169,,,,,,,,,,,,,Not attempted,
Sarcolaena grandiflora,K000300451,,,Sarcolaenaceae,Sarcolaena,Sarcolaena grandiflora,,,,,,,"Lowry, P.P.; Rakotozafy, A.; Nicoll, M.",3994,1986-10-05 00:00:00,Madagascar,K,K000300451,,,,,,,,,,,,,,
Sarcolaena grandiflora,K000952108,,,Sarcolaenaceae,Sarcolaena,Sarcolaena grandiflora,,,,-14.1456,48.0911,,"Onjalalaina, G.E.; Rakotonasolo, F.; Rakotoarisoa, S.; Ralimanana, H.; Rabarijaona, N.R.; Andrianarivo, H.; Rabarivola, M.L.",OLG11,2013-09-12 00:00:00,Madagascar,K,K000952108,,,,,,,,,,,,,Not attempted,
Sarcolaena grandiflora,K000391054,,,Sarcolaenaceae,Sarcolaena,Sarcolaena grandiflora,,,,-17.4833,49.4667,,"Capuron, R.",18148,1957-08-30 00:00:00,Madagascar,K,K000391054,,,,,,,,,,,,,,
Sarcolaena grandiflora,K000300447,,,Sarcolaenaceae,Sarcolaena,Sarcolaena grandiflora,,,,,,,Forbes,s.n.,,Madagascar,K,K000300447,,,,,,,,,,,,,,
Sarcolaena humbertiana,K000391058,,,Sarcolaenaceae,Sarcolaena,Sarcolaena humbertiana,,,,-18.1667,47.3,,"Humbert, H.",11098,1933-10-01 00:00:00,Madagascar,K,K000391058,,,,,,,,,,,,,,
Sarcolaena isaloensis,K005508171,,,Sarcolaenaceae,Sarcolaena,Sarcolaena isaloensis,,,,-22.6142,45.3458,,"Ludovic, R.; Razafitsalama, L.J.",96,2001-05-28 00:00:00,Madagascar,K,K005508171,,,,,,,,,,,,,Not attempted,
Sarcolaena isaloensis,K000391059,,,Sarcolaenaceae,Sarcolaena,Sarcolaena isaloensis,,,,-22.4,45.2833,,"Léandri, J.; Saboureau, P.",3951,1960-11-20 00:00:00,Madagascar,K,K000391059,,,,,,,,,,,,,,
Sarcolaena multiflora,K005508177,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-18.8333,49.1667,,"Randrianasolo, A.",223,1992-06-27 00:00:00,Madagascar,K,K005508177; K005508177_a,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K005508184,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-24.0333,46.95,,"Randrianasolo, A.",253,1992-08-05 00:00:00,Madagascar,K,K005508184,,,,,,,,,,,,,Not attempted,
